0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0150432086021415,0.975285054888084,6.946386055189883,7.055565157008942,6.197024809652739,1.5924892423190167,6.973514161541656,7.089645800104011,6.13877231660493,7.870265659260732,7.999620053015099,7.13597119435675,1.0071093045963437,0.9673268258400916,1.4567212667187126
0.9578978088324179,1.0172701362041108,5.786311092322308,5.131093177350396,6.699592308283313,1.5671427300544276,5.638090514268091,5.051155833008663,6.589504667392493,6.659618477785096,5.9417194916855,7.535288838784492,0.9693917669536107,1.036176579188196,1.6045334078672446
0.9727877402292548,0.9837713504316389,3.6174036309673916,3.7610071912086687,3.5092477979653465,1.5810342686452798,3.084517637106778,3.025382012947892,2.9752362646487702,3.2246340657281944,3.6257614662987505,3.1078557666664617,1.0074463633949404,0.9462526445177868,1.519816191019712
1.0145603773759928,0.9720697038553986,5.035843615656222,4.25173313327707,5.817426573521652,1.5479548948710957,5.099024457216741,4.421032314079075,5.864617603993893,5.713557245817101,4.848888282841153,6.4172536265986615,1.0218198875603146,0.9736312990451571,1.6303824758419585
0.9724169799685168,0.9849827852390274,2.8785463294898066,3.52298851178695,3.351904836373989,1.6724504267297786,3.487733040090755,4.266209026481489,3.913936920315789,1.9221974703708231,2.6057353468054947,2.5146187954965455,1.0171665135202994,1.0021571928546262,1.5187029667009577
0.9819395587758116,0.9663916102792306,4.614952078663275,4.650058142320847,4.231638169738982,1.5973349425844698,5.5564343680189126,5.527488188380331,5.197040452333225,4.650821832013493,4.803598319261453,4.088300609897804,0.9668872592718455,0.9671830626445672,1.56491487460287
1.0095896199742085,1.0094832427300455,4.931800028768129,4.884109065213899,5.393415654942405,1.5926121925036316,5.681854737347949,5.645387000596449,6.026905622714367,4.981116551452843,5.113210384477026,5.510828560724978,1.0095029132747608,0.9737447293472515,1.442942904081551
0.9748812554523869,0.9947761353647049,3.6534238871841667,4.68698528899594,3.637877200450398,1.6179522342804926,4.550773267551185,5.56891515221414,4.53988611646104,3.776639195022612,4.794498728660311,3.8458642469172264,1.0444181191854205,0.9805127223230099,1.6138191434628308
1.0482643974719374,0.9742970909435593,4.869332178381474,4.0200605032609955,5.361418232000778,1.595003214055848,4.602770730520521,3.663389767544705,5.133405899324587,5.453678794495624,4.581169098534649,5.81462599608361,1.0059408070118736,0.967820257207157,1.5951535738411198
1.009749325348696,0.9594615370626675,7.014850551326201,7.445302518870629,6.996745609744555,1.5670279061384726,6.0174049786290436,6.4504213592485735,5.990882637780137,7.4329627285096205,7.784193528512919,7.361672052433151,0.9418460449364672,1.0349155103249306,1.5985838549148579
0.9908969919586922,0.9936982575292208,5.007532385050793,5.923818362284832,4.820098580556898,1.5039235799409343,5.583542215469203,6.461447319865063,5.333541378198983,5.731189634081444,6.652452779875366,5.640538447065227,0.9438366783970032,1.0098798537780382,1.573934401059708
0.9791121039752269,1.0302086589911086,7.001026098192111,7.820071940972536,7.377342943293715,1.5273687352512086,6.539121103180237,7.318571228274483,7.005946144619401,7.721207416314039,8.567344583886198,8.06831669849824,0.9792027066213062,0.9486603661642725,1.506618918291922
0.9922560456401737,1.0478118570513066,6.411510359649274,7.137234272131158,6.373064433164689,1.694458699599857,6.774732211306881,7.4129274245630015,6.845214276103461,7.177410677749207,7.921363497560193,7.025315641343719,1.049137370324811,1.002362791090843,1.6376573441576874
0.9819395587758116,0.9663916102792306,4.344379397110293,4.339196764810117,3.6352125576533396,1.5973349425844698,4.277036818795505,4.153098720951002,3.543250313702199,3.9582144531300574,4.166551138031797,3.163016139931099,0.9766589605521494,0.9979563701199059,1.6020159259039488
1.00486471237941,0.9602207699192651,6.464029040281876,5.937975989019242,7.172381154154303,1.5931735375196965,7.375291974879523,6.794563316920171,8.054199250273761,6.144456773978501,5.641298082998932,6.7582274532558335,0.9542804954662131,1.0263849621348653,1.523893824056666
0.9791121039752269,1.0302086589911086,5.499288184307975,6.493349747067351,5.381059699341458,1.5273687352512086,5.921446139272857,6.890160685856782,5.9055205702750415,4.57525562785276,5.56268680236295,4.446139878143592,0.9995929678902415,1.0225148882251454,1.6222794310778132
0.954280495466213,1.0263849621348653,2.623630755700102,2.937630221332276,1.6469786473965802,1.5238938240566655,3.2300854441765097,3.5803027471547684,2.291893327623914,2.9743778887771106,2.951022321015078,2.0903731014702327,0.9700864600134225,0.9769829008987959,1.4918848903004114
0.9418460449364672,1.0349155103249306,4.219142722988884,4.977333947117795,3.6256711702165365,1.5985838549148579,3.6491063184597965,4.364691951489161,3.156949828838971,3.903912418529993,4.74783419612141,3.344517949863753,0.9700864600134222,0.9769829008987961,1.4918848903004114
1.0208570517494497,1.0035216845040886,6.748778220986398,6.036652318002923,6.446358085219432,1.5831457917077698,7.417552075029426,6.64661372606804,7.211823942506228,6.0880524880243545,5.418903153398745,5.836561640547366,1.008445376862735,0.9607531181729108,1.5049642560923477
0.9919919149415076,0.9301871218042564,6.003274430194163,5.9556989450016165,5.127073693514441,1.5093320396593486,5.311923843185759,5.164049913038596,4.500222140725944,6.789189709936502,6.6712414898848555,5.942693634974262,0.9734846123589973,0.9763092569597548,1.5631085945629601
1.0444181191854196,0.9805127223230099,4.35973214316194,4.500112554270034,5.237329485089131,1.6138191434628302,4.213877680829476,4.13099639047634,5.144277861689367,3.9501663230660364,4.205706005438615,4.703906406654348,0.9520512946582282,1.0506548668153144,1.6466573956654298
1.0433137471004117,0.9835746752949529,3.6585707240874705,4.381788776151407,4.270795062594093,1.6863587537772269,2.9776070317894314,3.552983100092991,3.747068479928523,4.503890759998127,5.154703911767613,5.1811969783251435,0.9995929678902415,1.0225148882251454,1.6222794310778132
0.9748812554523869,0.9947761353647049,4.776258741084156,3.9208373038545816,4.859230210969545,1.6179522342804926,5.436915437814435,4.541698378403299,5.485064006869287,4.084715921346172,3.145522019602795,4.325113907759613,1.0433137471004117,0.9835746752949529,1.6863587537772273
1.0050906801473527,0.9854623548088873,3.720440386805668,3.2653028249368408,4.503941134572769,1.6491246481794377,3.5447333513824955,3.0508835212819387,4.427359253139211,3.7847571552665977,3.1560505749565166,4.43740044516788,1.0059408070118705,0.9678202572071571,1.5951535738411182
0.9363450804197401,1.0289737249838122,4.258239889924977,5.221388829651758,4.250640799995171,1.4462694307878474,4.392847709521807,5.311878141963509,4.47685508694452,3.479265871156033,4.425449425571279,3.6450954903140493,0.9736652793416931,1.006248608789498,1.560078340364161
0.9903773934622655,1.022925303495213,7.136475830572288,8.083167689707333,6.5273629133257005,1.5648332786699446,7.784909067446231,8.70594699352744,7.102421872812711,6.26762519640795,7.188454535878019,5.601544729915905,1.0050906801473543,0.9854623548088871,1.64912464817944
1.0164774982306355,0.954397613276723,6.881400522204918,7.476725026468179,6.673869434663753,1.5155346021414182,7.754524683855772,8.381327511809651,7.483977061749835,7.098841768934111,7.700294524953562,7.022987743697903,0.9513844991833101,1.0341087480168631,1.5594430993860682
0.9668872592718455,0.9671830626445672,4.651435715350184,5.34281827667846,5.063476138401485,1.56491487460287,3.945795043566753,4.581611699025565,4.338350136286331,4.448254904050824,5.1569709186503,4.961437976778476,1.0206970954478924,0.9941684549200285,1.628541520128106
0.9430463740076049,0.99305456452041,6.376073616838141,6.639349274841852,7.160068572119462,1.5536200247993632,6.406557659263618,6.6700501674103645,7.1195645659775515,5.591316743677832,5.780277447347754,6.428345030817782,1.0444181191854205,0.9805127223230099,1.6138191434628308
0.938020488663704,0.9796370012369559,5.955606331733973,6.093354914599677,5.014662580871001,1.5322163236876265,5.687098358392029,5.884199361720305,4.724293107270273,5.2779713819111,5.450024794525004,4.359377500172689,1.0444181191854194,0.9805127223230099,1.6138191434628297
0.9826199092020859,0.9801297706816552,2.9491165636484307,2.048046101133499,3.1784584257058683,1.6177157407304057,3.18717281720949,2.4058858315395844,3.119290804024437,3.5390223316873106,2.565093740308279,3.8326568190729726,0.9792027066213057,0.9486603661642726,1.506618918291922
0.9946269642695056,0.9796214444467084,4.296114688994506,3.9637789616816286,3.631826897212766,1.4622201808321045,5.119464006041945,4.865329116440071,4.37593234172162,4.88200988937583,4.391484820050425,4.337671739837612,0.9980115832566375,0.9837569159136357,1.5890021470326001
1.0482643974719374,0.9742970909435593,6.133074901871861,6.901910106320299,5.501742414097041,1.595003214055848,5.991885371271028,6.673282778445224,5.353671417841515,6.321095162047336,7.057464373380377,5.572525848795633,0.9513844991833116,1.0341087480168625,1.5594430993860684
0.9737334653808452,0.9905490809094697,5.061435733314733,5.234347471359522,5.414913763220605,1.5668867868368301,5.553117818402567,5.71283600651616,6.026053294667567,4.252792332498044,4.550540726058057,4.605265489358168,0.9668872592718455,0.9671830626445677,1.56491487460287
0.9438366783970032,1.0098798537780382,6.349326812735431,6.543229440014891,5.341413052228559,1.573934401059708,5.969265292110179,6.271336874757911,4.958396813213478,5.8073100856038575,5.975120472569934,4.809785456086463,1.0210095111310853,1.024212995157184,1.6268235365763053
1.0037822476801879,0.9734197912774275,6.842969678182379,6.910847808963136,5.983737684908799,1.5677755252413914,6.783318059342223,6.888102620009194,5.8678652417034565,7.754095791468558,7.849531098405326,6.897320984993223,0.9390549530968342,0.963934732370591,1.476418462953827
0.9594578826986566,0.9664612132401389,6.99633353966288,7.266097956199138,6.174267929267693,1.456148324114901,7.35125403026148,7.530089203437639,6.510477266223901,6.957980278122891,7.152661720556262,6.216629489244983,0.9819395587758118,0.9663916102792306,1.5973349425844705
0.9700864600134225,0.9769829008987959,6.148110429643394,7.060738312985387,6.434810789956977,1.4918848903004114,5.641633752043565,6.603966577774385,5.793420805372964,5.846991056594206,6.737742357819617,6.22990494577125,1.0230960598792687,1.0667241552124616,1.6596325688772824
0.9827938494553095,1.0013941877545933,6.936406852566353,7.514407106100087,6.060600232345697,1.5018189767316146,6.001788517600173,6.618931594934165,5.148468827688471,7.415342308880814,8.067437207176136,6.596368038980716,1.0100307481405733,0.989779465092441,1.625223779855225
1.0683332997719932,0.9938573341246485,3.862747029651084,3.6697747428771414,3.197706335224562,1.6333755859120973,4.9134924290385475,4.735811947953657,4.206300346166379,3.9388251485447747,3.507572647693605,3.4542044312487703,0.9819395587758118,0.9663916102792306,1.5973349425844705
0.9908969919586922,0.9936982575292208,6.443114321008473,7.128897756217145,6.553426770865768,1.5039235799409343,5.6156824484978225,6.251499692616531,5.808293388447465,7.115056669415124,7.728080542783906,7.300015300145358,0.9766589605521495,0.9979563701199052,1.6020159259039486
1.0028371333705588,0.940078774828349,4.649922135004804,5.334980771540199,4.611219811463088,1.505715230412951,4.111688845468874,4.886038790564901,4.193917000860036,5.490624596661388,6.221518251276005,5.445900804677066,0.9980228182765565,0.9627171358444948,1.5137390840528961
0.954280495466213,1.0263849621348653,3.932410856107779,4.167723059984071,3.77814986824103,1.5238938240566655,4.150745930849201,4.389654592771243,4.210260437616993,4.922066798348294,5.139687232436381,4.680465656880374,0.9853983125332435,1.0076985263503964,1.5887129147236996
0.9644150646623305,0.9881900942382567,7.1962855485952515,7.424448394538708,6.264338956984269,1.633511031207311,6.301593336283513,6.490763729034349,5.3787182406072125,7.354319239958398,7.700765190002553,6.441796045227354,0.966806771456866,1.0056453868668238,1.4981626402845956
0.9559311622064243,1.006320437485213,3.5173714050269633,3.4983601491911562,3.4006184905036574,1.5432782688665627,3.2790376314970184,3.204712113838506,2.9427229406012705,3.818138249825156,3.5503245097004763,3.868800185919042,1.0158132267421356,1.0024494862639612,1.5741488726431951
0.9559311622064243,1.006320437485213,6.150402161163024,7.052778846281233,5.64547317528658,1.5432782688665627,6.223739283766852,7.148929178467905,5.845646485354638,6.3630977090379135,7.217645235913431,5.793182584607927,0.9531263758220897,0.9494004406381633,1.5321903882032206
0.9774798167086235,1.0007860766763035,6.164111910301502,6.925380784650273,5.454211737633601,1.611806508360296,5.324922288249377,6.102314187785751,4.693591640752143,6.215694021800447,6.893527833031981,5.39753363841452,0.9418460449364672,1.0349155103249306,1.5985838549148579
1.0339767639734199,1.0049492912392095,2.929814899915302,3.3507085318868115,3.397311081674284,1.6600184407791014,3.594200264143802,4.093360861713519,3.821807913753611,1.9738461402754583,2.4580294761564727,2.3940593615936323,0.9462290792404638,1.026626938999425,1.511330471075312
1.0138627313608106,0.9907408017971536,5.140777886016594,5.558738571805004,6.0248227423564025,1.5737882798654874,4.171035169832443,4.632069233775033,5.033424477832475,5.267784135888021,5.519948474911285,6.24128166122248,1.0230960598792693,1.0667241552124604,1.6596325688772824
0.9748812554523869,0.9947761353647049,2.8548564604766313,1.868132901562599,3.046103192912926,1.6179522342804926,3.182884544179173,2.3177191563611013,3.3040982489684008,3.1984205366135092,2.2390019718317444,3.629425306601765,1.0020704239335525,0.9428588364943231,1.4495882956339257
1.0050906801473527,0.9854623548088873,4.668703898178465,4.259512283068423,4.31326045888225,1.6491246481794377,5.369354617307395,5.03369739133599,5.0791957147455555,5.066735275972292,4.49263405522808,4.730159967026894,0.9769817607393471,1.025087756724597,1.447085302074635
0.9919919149415076,0.9301871218042564,4.111015194902562,3.7170836152061852,3.5267479782159556,1.5093320396593486,3.3285090694897024,2.9887597628602647,2.7807261218969535,4.469489379283953,4.249834999850375,3.720397645091149,0.9430463740076052,0.9930545645204077,1.5536200247993637
1.0316518824853989,0.9973536034268321,5.699333154827657,5.487840939596759,5.2919076056853145,1.5870178737442129,5.917446934449979,5.5209790450178104,5.599324787583198,6.039552373522558,5.860644241877285,5.4897656947811955,1.0683332997719934,0.993857334124649,1.6333755859120975
0.9826199092020859,0.9801297706816552,4.426024881372606,5.110307290296941,3.6750561799098485,1.6177157407304057,3.8944568781683833,4.619387282298787,3.3025464406693597,4.422315763449111,5.187364064541111,3.6416020036850707,1.0188632763202534,0.9776212578060199,1.5807576120235987
0.9639897741342991,0.9436924269687801,4.800678746732065,4.360066218324332,5.689629680632491,1.411385421126751,4.574566887510632,3.9657081155719665,5.374470150621997,4.011986371345965,3.6865730389538425,4.953654256275494,0.9769817607393471,1.0250877567245973,1.4470853020746341
1.0380424060603306,0.9852790109278347,6.242490387072723,6.337478636295183,7.153119657215324,1.6913882173622155,6.796722520903418,6.993911579744835,7.691124504078467,5.299394526508938,5.445631531622364,6.1982231579230636,1.0074463633949404,0.9462526445177868,1.519816191019712
0.9700864600134225,0.9769829008987959,6.932097115312098,7.357898724567812,5.925294324106776,1.4918848903004114,7.751285418943589,8.115867230234631,6.729978552835191,6.429333544699754,6.766795247848831,5.420672397844329,0.9513844991833116,1.0341087480168625,1.5594430993860684
1.0433137471004117,0.9835746752949529,6.822493479467122,5.88484770293058,7.055515200964575,1.6863587537772269,6.85545410747644,5.950524781118363,6.9436601064972825,6.768387314825311,5.803179936539374,7.067012942544161,0.9709696112885959,0.9808677529808313,1.576214253023423
0.9792027066213053,0.9486603661642724,6.6204357922890145,7.457443000627253,7.005050349701585,1.506618918291922,7.258756950023643,8.040248217179524,7.700806714702157,7.258893687668526,8.13939602385978,7.5664518685364275,0.9896274459066764,0.9969197549712936,1.5526820042828893
0.9919919149415076,0.9301871218042564,5.559352823427268,5.315311108125249,5.8434483150560625,1.5093320396593486,5.275247400218819,5.1054856560857145,5.6733810486330345,6.356339209686845,6.032206328094856,6.6876430078396805,1.0116451055632953,0.9683452248965224,1.6627395356467547
